"FormID","ChemID","Chemical","Formulation","TG3ID","TherapeuticGrp3","TG2ID","TherapeuticGrp2","TG1ID","TherapeuticGrp1","BaseUnits","PropPharmPresc"
"172301","1723","Levodopa with carbidopa","Tab 100 mg with carbidopa 25 mg","220101","Dopamine Agonists and Related Agents","2201","Agents for Parkinsonism and Related Disorders","22","Nervous System","tab",99.985242387
"172302","1723","Levodopa with carbidopa","Tab 250 mg with carbidopa 25 mg","220101","Dopamine Agonists and Related Agents","2201","Agents for Parkinsonism and Related Disorders","22","Nervous System","tab",99.981615201
"172325","1723","Levodopa with carbidopa","Tab long-acting 100 mg with carbidopa 25 mg","220101","Dopamine Agonists and Related Agents","2201","Agents for Parkinsonism and Related Disorders","22","Nervous System","tab",99.997497071
"172303","1723","Levodopa with carbidopa","Tab long-acting 200 mg with carbidopa 50 mg","220101","Dopamine Agonists and Related Agents","2201","Agents for Parkinsonism and Related Disorders","22","Nervous System","tab",99.974705207
"179925","1799","Levomepromazine","Tab 100 mg (135 mg as a maleate)","222201","General","2222","Antipsychotics","22","Nervous System","tab",100
"179902","1799","Levomepromazine","Tab 100 mg as a maleate","222201","General","2222","Antipsychotics","22","Nervous System","tab",99.924834636
"179926","1799","Levomepromazine","Tab 25 mg (33.8 mg as a maleate)","222201","General","2222","Antipsychotics","22","Nervous System","tab",99.683196147
"179901","1799","Levomepromazine","Tab 25 mg as a maleate","222201","General","2222","Antipsychotics","22","Nervous System","tab",99.373354585
"179803","1798","Levomepromazine hydrochloride","Inj 25 mg per ml, 1 ml ampoule","222201","General","2222","Antipsychotics","22","Nervous System","inj",79.537648425
"172429","1724","Levonorgestrel","Intra-uterine device 13.5 mg","141301","Other Progestogen Preparations","1413","Other Progestogen Preparations","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","dev",89.467110741
"172426","1724","Levonorgestrel","Intra-uterine device 52 mg","141301","Other Progestogen Preparations","1413","Other Progestogen Preparations","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","dev",90.959921055
"172428","1724","Levonorgestrel","Subdermal implant (2 x 75 mg rods)","130804","Progestogen-only Contraceptives","1308","Contraceptives - Hormonal","13","Genito-Urinary System","pack",26.110909223
"172427","1724","Levonorgestrel","Tab 1.5 mg","130805","Emergency Contraceptives","1308","Contraceptives - Hormonal","13","Genito-Urinary System","tab",78.978029703
"172401","1724","Levonorgestrel","Tab 30 mcg","130804","Progestogen-only Contraceptives","1308","Contraceptives - Hormonal","13","Genito-Urinary System","tab",97.885633506
"226302","2263","Levothyroxine","Tab 100 mcg","141401","Thyroid and Antithyroid Agents","1414","Thyroid and Antithyroid Agents","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","tab",99.984719741
"226325","2263","Levothyroxine","Tab 25 mcg","141401","Thyroid and Antithyroid Agents","1414","Thyroid and Antithyroid Agents","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","tab",99.986447359
"226301","2263","Levothyroxine","Tab 50 mcg","141401","Thyroid and Antithyroid Agents","1414","Thyroid and Antithyroid Agents","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","tab",99.978777143
"390526","3905","Lidocaine [Lignocaine]","Crm 4%","220204","Topical Local Anaesthetics","2202","Anaesthetics","22","Nervous System","g",100
"390525","3905","Lidocaine [Lignocaine]","Gel 2%, 10 ml urethral syringe","220201","Local","2202","Anaesthetics","22","Nervous System","each",54.281413424
"390529","3905","Lidocaine [Lignocaine]","Gel 2%, 11 ml urethral syringe","220201","Local","2202","Anaesthetics","22","Nervous System","each",58.691782738
"390528","3905","Lidocaine [Lignocaine]","Gel 2%, tube","220201","Local","2202","Anaesthetics","22","Nervous System","ml",76.410921499
"171907","1719","Lidocaine [Lignocaine] hydrochloride","Inj 1%, 20 ml ampoule","220201","Local","2202","Anaesthetics","22","Nervous System","inj",11.042116631
"171928","1719","Lidocaine [Lignocaine] hydrochloride","Inj 1%, 20 ml vial","220201","Local","2202","Anaesthetics","22","Nervous System","inj",8.0722628534
"171910","1719","Lidocaine [Lignocaine] hydrochloride","Inj 1%, 5 ml ampoule","220201","Local","2202","Anaesthetics","22","Nervous System","inj",7.5171158048
"171926","1719","Lidocaine [Lignocaine] hydrochloride","Inj 2%, 20 ml ampoule","220201","Local","2202","Anaesthetics","22","Nervous System","inj",9.5238095238
"171929","1719","Lidocaine [Lignocaine] hydrochloride","Inj 2%, 20 ml vial","220201","Local","2202","Anaesthetics","22","Nervous System","inj",5.7588557568
"171925","1719","Lidocaine [Lignocaine] hydrochloride","Inj 2%, 5 ml ampoule","220201","Local","2202","Anaesthetics","22","Nervous System","inj",7.7550367765
"171927","1719","Lidocaine [Lignocaine] hydrochloride","Oral (gel) soln 2%","220201","Local","2202","Anaesthetics","22","Nervous System","ml",98.360876642
"387125","3871","Lidocaine [Lignocaine] with chlorhexidine","Gel 2% with chlorhexidine 0.05%, 10 ml urethral syringes","220201","Local","2202","Anaesthetics","22","Nervous System","each",75.015619143
"171501","1715","Lidocaine [Lignocaine] with prilocaine","Crm 2.5% with prilocaine 2.5%","220204","Topical Local Anaesthetics","2202","Anaesthetics","22","Nervous System","g",100
"171502","1715","Lidocaine [Lignocaine] with prilocaine","Crm 2.5% with prilocaine 2.5% (5 g tubes)","220204","Topical Local Anaesthetics","2202","Anaesthetics","22","Nervous System","tube",100
"279702","2797","Lisinopril","Tab 10 mg","70701","ACE Inhibitors","707","Agents Affecting the Renin-Angiotensin System","7","Cardiovascular System","tab",99.982995029
"279703","2797","Lisinopril","Tab 20 mg","70701","ACE Inhibitors","707","Agents Affecting the Renin-Angiotensin System","7","Cardiovascular System","tab",99.997515372
"279701","2797","Lisinopril","Tab 5 mg","70701","ACE Inhibitors","707","Agents Affecting the Renin-Angiotensin System","7","Cardiovascular System","tab",99.986738536
"246604","2466","Lithium carbonate","Cap 250 mg","222201","General","2222","Antipsychotics","22","Nervous System","cap",99.994645296
"246601","2466","Lithium carbonate","Tab 250 mg","222201","General","2222","Antipsychotics","22","Nervous System","tab",99.99095252
"246602","2466","Lithium carbonate","Tab 400 mg","222201","General","2222","Antipsychotics","22","Nervous System","tab",100
"246603","2466","Lithium carbonate","Tab long-acting 400 mg","222201","General","2222","Antipsychotics","22","Nervous System","tab",99.996393219
"110301","1103","Lodoxamide","Eye drops 0.1%","310304","Corticosteroids and Other Anti-Inflammatory Preparations","3103","Eye Preparations","31","Sensory Organs","ml",99.841810356
"383825","3838","Lomustine","Cap 10 mg","250101","Alkylating Agents","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","cap",100
"383826","3838","Lomustine","Cap 40 mg","250101","Alkylating Agents","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","cap",100
"172801","1728","Loperamide hydrochloride","Cap 2 mg","10401","Agents Which Reduce Motility","104","Antidiarrhoeals","1","Alimentary Tract and Metabolism","cap",99.585581768
"172802","1728","Loperamide hydrochloride","Tab 2 mg","10401","Agents Which Reduce Motility","104","Antidiarrhoeals","1","Alimentary Tract and Metabolism","tab",99.552890537
"379827","3798","Lopinavir with ritonavir","Tab 200 mg with ritonavir 50 mg","162005","Protease Inhibitors","1620","Antiretrovirals","16","Infections - Agents for Systemic Use","tab",100
"283102","2831","Loratadine","Oral liq 1 mg per ml","280401","Antihistamines","2804","Antihistamines","28","Respiratory System and Allergies","ml",99.55216952
"283101","2831","Loratadine","Tab 10 mg","280401","Antihistamines","2804","Antihistamines","28","Respiratory System and Allergies","tab",99.79148878
"173004","1730","Lorazepam","Tab 1 mg","222501","Anxiolytics","2225","Anxiolytics","22","Nervous System","tab",99.809501079
"173002","1730","Lorazepam","Tab 2.5 mg","222501","Anxiolytics","2225","Anxiolytics","22","Nervous System","tab",99.896548841
"173101","1731","Lormetazepam","Tab 1 mg","222801","Sedatives and Hypnotics","2228","Sedatives and Hypnotics","22","Nervous System","tab",100
"106125","1061","Losartan potassium","Tab 100 mg","70703","Angiotensin II Antagonists","707","Agents Affecting the Renin-Angiotensin System","7","Cardiovascular System","tab",99.99793314
"106102","1061","Losartan potassium","Tab 12.5 mg","70703","Angiotensin II Antagonists","707","Agents Affecting the Renin-Angiotensin System","7","Cardiovascular System","tab",99.981731947
"106126","1061","Losartan potassium","Tab 25 mg","70703","Angiotensin II Antagonists","707","Agents Affecting the Renin-Angiotensin System","7","Cardiovascular System","tab",99.990130506
"106101","1061","Losartan potassium","Tab 50 mg","70703","Angiotensin II Antagonists","707","Agents Affecting the Renin-Angiotensin System","7","Cardiovascular System","tab",99.988425839
"106805","1068","Losartan potassium with hydrochlorothiazide","Tab 50 mg with hydrochlorothiazide 12.5 mg","70705","Angiotensin II Antagonists with Diuretics","707","Agents Affecting the Renin-Angiotensin System","7","Cardiovascular System","tab",99.997287131
"293401","2934","Low protein baking mix","Powder","421207","Foods","4212","Foods And Supplements For Inborn Errors Of Metabolism","42","Special Foods","g",100
"293527","2935","Low protein pasta","Animal shapes","421207","Foods","4212","Foods And Supplements For Inborn Errors Of Metabolism","42","Special Foods","g",100
"293525","2935","Low protein pasta","Lasagne","421207","Foods","4212","Foods And Supplements For Inborn Errors Of Metabolism","42","Special Foods","g",100
"293501","2935","Low protein pasta","Low protein rice pasta","421207","Foods","4212","Foods And Supplements For Inborn Errors Of Metabolism","42","Special Foods","g",100
"293502","2935","Low protein pasta","Macaroni","421207","Foods","4212","Foods And Supplements For Inborn Errors Of Metabolism","42","Special Foods","g",100
"293526","2935","Low protein pasta","Penne","421207","Foods","4212","Foods And Supplements For Inborn Errors Of Metabolism","42","Special Foods","g",100
"293503","2935","Low protein pasta","Spaghetti","421207","Foods","4212","Foods And Supplements For Inborn Errors Of Metabolism","42","Special Foods","g",100
"293504","2935","Low protein pasta","Spirals","421207","Foods","4212","Foods And Supplements For Inborn Errors Of Metabolism","42","Special Foods","g",100
"387425","3874","Macrogol 3350 with potassium chloride, sodium bicarbonate and sodium chloride","Powder for oral soln 13.125 g with potassium chloride 46.6 mg, sodium bicarbonate 178.5 mg and sodium chloride 350.7 mg","12507","Osmotic Laxatives","125","Laxatives","1","Alimentary Tract and Metabolism","sach",99.843683487
"332501","3325","Magnesium carbonate, light","Magnesium carbonate light","380101","Extemporaneously Compounded Preparations and Galenicals","3801","Extemporaneously Compounded Preparations and Galenicals","38","Extemporaneously Compounded Preparations and Galenicals","g",100
"248703","2487","Magnesium hydroxide","Paste 29%","380101","Extemporaneously Compounded Preparations and Galenicals","3801","Extemporaneously Compounded Preparations and Galenicals","38","Extemporaneously Compounded Preparations and Galenicals","g",99.886644646
"248725","2487","Magnesium hydroxide","Suspension 8%","13840","Magnesium","138","Minerals","1","Alimentary Tract and Metabolism","ml",99.967811859
"332903","3329","Magnesium sulphate","Inj 2 mmol per ml, 5 ml ampoule","13840","Magnesium","138","Minerals","1","Alimentary Tract and Metabolism","inj",57.964272067
"176001","1760","Maprotiline hydrochloride","Tab 25 mg","220501","Cyclic and Related Agents","2205","Antidepressants","22","Nervous System","tab",100
"176002","1760","Maprotiline hydrochloride","Tab 75 mg","220501","Cyclic and Related Agents","2205","Antidepressants","22","Nervous System","tab",100
"395626","3956","Measles, mumps and rubella vaccine","Inj, measles virus 1,000 CCID50, mumps virus 5,012 CCID50, Rubella virus 1,000 CCID50; prefilled syringe/ampoule of diluent 0.5 ml","452501","Vaccinations","4525","Vaccinations","45","National Immunisation Schedule","inj",100
"176201","1762","Mebendazole","Oral liq 100 mg per 5 ml","160101","Anthelmintics","1601","Anthelmintics","16","Infections - Agents for Systemic Use","ml",100
"176202","1762","Mebendazole","Tab 100 mg","160101","Anthelmintics","1601","Anthelmintics","16","Infections - Agents for Systemic Use","tab",100
"238101","2381","Mebeverine hydrochloride","Tab 135 mg","10701","Antispasmodics and Other Agents Altering Gut Motility","107","Antispasmodics and Other Agents Altering Gut Motility","1","Alimentary Tract and Metabolism","tab",99.976295087
"176608","1766","Medroxyprogesterone acetate","Inj 150 mg per ml, 1 ml syringe","130804","Progestogen-only Contraceptives","1308","Contraceptives - Hormonal","13","Genito-Urinary System","inj",2.6457060536
"176607","1766","Medroxyprogesterone acetate","Tab 10 mg","141109","Progestogens","1411","Hormone Replacement Therapy - Systemic","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","tab",99.896048354
"176601","1766","Medroxyprogesterone acetate","Tab 100 mg","141301","Other Progestogen Preparations","1413","Other Progestogen Preparations","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","tab",100
"176605","1766","Medroxyprogesterone acetate","Tab 2.5 mg","141109","Progestogens","1411","Hormone Replacement Therapy - Systemic","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","tab",99.997157121
