,Type,TG3ID,TherapeuticGrp3,DHB,YearDisp,NumDisps,NumPpl,NHIComp,TherapeuticGrp3.y,TG2ID,TherapeuticGrp2,TG1ID,TherapeuticGrp1
29082,Initial dispensings,160304,Macrolides,Waikato,2022,29134,21704,99.8,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29083,Initial dispensings,160304,Macrolides,Lakes,2022,6628,4910,99.5,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29084,Initial dispensings,160304,Macrolides,Bay of Plenty,2022,16210,12209,99.7,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29085,Initial dispensings,160304,Macrolides,Tairawhiti,2022,3668,2695,99.9,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29086,Initial dispensings,160304,Macrolides,Hawke's Bay,2022,11735,8620,99.8,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29087,Initial dispensings,160304,Macrolides,Taranaki,2022,6865,5235,99.8,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29088,Initial dispensings,160304,Macrolides,MidCentral,2022,12048,9054,99.7,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29089,Initial dispensings,160304,Macrolides,Whanganui,2022,4276,3287,99.8,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29090,Initial dispensings,160304,Macrolides,Capital & Coast,2022,13288,10249,99.1,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29091,Initial dispensings,160304,Macrolides,Hutt Valley,2022,7976,6107,99.5,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29092,Initial dispensings,160304,Macrolides,Wairarapa,2022,2187,1656,99.6,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29093,Initial dispensings,160304,Macrolides,Nelson Marlborough,2022,5846,4422,99.8,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29094,Initial dispensings,160304,Macrolides,West Coast,2022,1767,1242,99.7,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29095,Initial dispensings,160304,Macrolides,Canterbury,2022,30562,22648,99.7,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29096,Initial dispensings,160304,Macrolides,South Canterbury,2022,4303,3193,99.8,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29097,Initial dispensings,160304,Macrolides,Southern,2022,18521,14157,99.6,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29098,Initial dispensings,160304,Macrolides,New Zealand,2022,284877,214390,99.6,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29099,Dispensings,160304,Macrolides,Northland,2018,16751,12385,99.8,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29100,Dispensings,160304,Macrolides,Waitemata,2018,52162,38799,98.9,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29101,Dispensings,160304,Macrolides,Auckland,2018,38964,29084,98,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29102,Dispensings,160304,Macrolides,Counties Manukau,2018,51330,36896,99.3,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29103,Dispensings,160304,Macrolides,Waikato,2018,37146,26509,99.4,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29104,Dispensings,160304,Macrolides,Lakes,2018,9677,6884,98.8,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29105,Dispensings,160304,Macrolides,Bay of Plenty,2018,21708,15209,99.4,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29106,Dispensings,160304,Macrolides,Tairawhiti,2018,4373,3112,99.6,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29107,Dispensings,160304,Macrolides,Hawke's Bay,2018,16034,11316,99.7,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29108,Dispensings,160304,Macrolides,Taranaki,2018,11881,8542,99.1,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29109,Dispensings,160304,Macrolides,MidCentral,2018,15292,11177,99.6,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29110,Dispensings,160304,Macrolides,Whanganui,2018,5531,4052,99.6,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29111,Dispensings,160304,Macrolides,Capital & Coast,2018,22865,17104,98.4,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29112,Dispensings,160304,Macrolides,Hutt Valley,2018,12631,9436,98.5,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29113,Dispensings,160304,Macrolides,Wairarapa,2018,3640,2674,99.3,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29114,Dispensings,160304,Macrolides,Nelson Marlborough,2018,10058,7500,99,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29115,Dispensings,160304,Macrolides,West Coast,2018,2446,1814,99.5,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29116,Dispensings,160304,Macrolides,Canterbury,2018,42544,30280,99.3,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29117,Dispensings,160304,Macrolides,South Canterbury,2018,6101,4275,99.7,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29118,Dispensings,160304,Macrolides,Southern,2018,23545,17424,99.1,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29119,Dispensings,160304,Macrolides,New Zealand,2018,404679,293380,99.1,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29120,Dispensings,160304,Macrolides,Northland,2019,15557,11402,99.9,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29121,Dispensings,160304,Macrolides,Waitemata,2019,50470,37366,99.2,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29122,Dispensings,160304,Macrolides,Auckland,2019,38584,28678,98.5,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29123,Dispensings,160304,Macrolides,Counties Manukau,2019,51044,37037,99.4,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29124,Dispensings,160304,Macrolides,Waikato,2019,36733,26269,99.6,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29125,Dispensings,160304,Macrolides,Lakes,2019,9022,6510,98.8,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29126,Dispensings,160304,Macrolides,Bay of Plenty,2019,21474,14955,99.5,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29127,Dispensings,160304,Macrolides,Tairawhiti,2019,4496,3235,99.7,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29128,Dispensings,160304,Macrolides,Hawke's Bay,2019,15929,11015,99.8,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29129,Dispensings,160304,Macrolides,Taranaki,2019,12321,8790,99.6,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29130,Dispensings,160304,Macrolides,MidCentral,2019,14708,10897,99.7,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29131,Dispensings,160304,Macrolides,Whanganui,2019,5506,4044,99.3,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29132,Dispensings,160304,Macrolides,Capital & Coast,2019,22241,16655,98.5,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29133,Dispensings,160304,Macrolides,Hutt Valley,2019,11997,8917,99.1,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29134,Dispensings,160304,Macrolides,Wairarapa,2019,3085,2224,99.5,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29135,Dispensings,160304,Macrolides,Nelson Marlborough,2019,9639,7002,99.3,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29136,Dispensings,160304,Macrolides,West Coast,2019,1927,1370,99.8,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29137,Dispensings,160304,Macrolides,Canterbury,2019,41826,29234,99.5,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29138,Dispensings,160304,Macrolides,South Canterbury,2019,5908,4063,99.4,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29139,Dispensings,160304,Macrolides,Southern,2019,23686,17439,99.3,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29140,Dispensings,160304,Macrolides,New Zealand,2019,396153,286082,99.3,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29141,Dispensings,160304,Macrolides,Northland,2020,11500,8001,99.8,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29142,Dispensings,160304,Macrolides,Waitemata,2020,34217,24514,99.1,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29143,Dispensings,160304,Macrolides,Auckland,2020,25233,18280,98.6,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29144,Dispensings,160304,Macrolides,Counties Manukau,2020,34274,24027,99.5,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29145,Dispensings,160304,Macrolides,Waikato,2020,28079,19580,99.6,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29146,Dispensings,160304,Macrolides,Lakes,2020,6724,4648,99.2,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29147,Dispensings,160304,Macrolides,Bay of Plenty,2020,16385,10774,99.5,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29148,Dispensings,160304,Macrolides,Tairawhiti,2020,3269,2260,99.8,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29149,Dispensings,160304,Macrolides,Hawke's Bay,2020,12271,8018,99.7,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29150,Dispensings,160304,Macrolides,Taranaki,2020,7728,5269,99.6,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29151,Dispensings,160304,Macrolides,MidCentral,2020,11330,8328,99.7,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29152,Dispensings,160304,Macrolides,Whanganui,2020,4554,3286,99.6,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29153,Dispensings,160304,Macrolides,Capital & Coast,2020,14604,10524,98.6,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29154,Dispensings,160304,Macrolides,Hutt Valley,2020,8426,5963,99.1,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29155,Dispensings,160304,Macrolides,Wairarapa,2020,2241,1610,99.5,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29156,Dispensings,160304,Macrolides,Nelson Marlborough,2020,7023,4632,99.3,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29157,Dispensings,160304,Macrolides,West Coast,2020,1584,986,99.8,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29158,Dispensings,160304,Macrolides,Canterbury,2020,31452,20766,99.6,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29159,Dispensings,160304,Macrolides,South Canterbury,2020,4098,2728,99.6,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29160,Dispensings,160304,Macrolides,Southern,2020,16638,11708,99.3,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29161,Dispensings,160304,Macrolides,New Zealand,2020,281630,195177,99.4,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29162,Dispensings,160304,Macrolides,Northland,2021,11478,7993,99.9,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29163,Dispensings,160304,Macrolides,Waitemata,2021,32471,23675,99.3,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29164,Dispensings,160304,Macrolides,Auckland,2021,24501,17857,98.8,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29165,Dispensings,160304,Macrolides,Counties Manukau,2021,33569,23682,99.6,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29166,Dispensings,160304,Macrolides,Waikato,2021,28287,19779,99.7,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29167,Dispensings,160304,Macrolides,Lakes,2021,6269,4392,99.3,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29168,Dispensings,160304,Macrolides,Bay of Plenty,2021,16355,10871,99.8,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29169,Dispensings,160304,Macrolides,Tairawhiti,2021,3782,2583,99.9,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29170,Dispensings,160304,Macrolides,Hawke's Bay,2021,12303,7952,99.9,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29171,Dispensings,160304,Macrolides,Taranaki,2021,7742,5472,99.8,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29172,Dispensings,160304,Macrolides,MidCentral,2021,11508,8348,99.7,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29173,Dispensings,160304,Macrolides,Whanganui,2021,4273,2986,99.6,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29174,Dispensings,160304,Macrolides,Capital & Coast,2021,13362,9627,98.9,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29175,Dispensings,160304,Macrolides,Hutt Valley,2021,8258,5869,99.4,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29176,Dispensings,160304,Macrolides,Wairarapa,2021,2231,1632,99.6,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29177,Dispensings,160304,Macrolides,Nelson Marlborough,2021,6501,4327,99.7,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29178,Dispensings,160304,Macrolides,West Coast,2021,1581,1022,99.7,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29179,Dispensings,160304,Macrolides,Canterbury,2021,32005,21043,99.8,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29180,Dispensings,160304,Macrolides,South Canterbury,2021,4091,2724,99.8,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29181,Dispensings,160304,Macrolides,Southern,2021,17116,12012,99.5,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29182,Dispensings,160304,Macrolides,New Zealand,2021,277683,193143,99.5,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29183,Dispensings,160304,Macrolides,Northland,2022,11672,8421,99.8,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29184,Dispensings,160304,Macrolides,Waitemata,2022,38330,27670,99.5,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29185,Dispensings,160304,Macrolides,Auckland,2022,28189,20677,98.9,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29186,Dispensings,160304,Macrolides,Counties Manukau,2022,37740,27052,99.6,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29187,Dispensings,160304,Macrolides,Waikato,2022,30658,21735,99.8,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29188,Dispensings,160304,Macrolides,Lakes,2022,7016,4915,99.5,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29189,Dispensings,160304,Macrolides,Bay of Plenty,2022,18105,12224,99.7,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29190,Dispensings,160304,Macrolides,Tairawhiti,2022,3881,2697,99.9,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29191,Dispensings,160304,Macrolides,Hawke's Bay,2022,13052,8635,99.8,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29192,Dispensings,160304,Macrolides,Taranaki,2022,7533,5243,99.8,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29193,Dispensings,160304,Macrolides,MidCentral,2022,12466,9058,99.7,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29194,Dispensings,160304,Macrolides,Whanganui,2022,4474,3290,99.8,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29195,Dispensings,160304,Macrolides,Capital & Coast,2022,14143,10261,99.1,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29196,Dispensings,160304,Macrolides,Hutt Valley,2022,8488,6115,99.5,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29197,Dispensings,160304,Macrolides,Wairarapa,2022,2340,1659,99.6,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
29198,Dispensings,160304,Macrolides,Nelson Marlborough,2022,6598,4431,99.8,Macrolides,1603,Antibacterials,16,Infections - Agents for Systemic Use
