,Type,TG2ID,TherapeuticGrp2.x,DHB,YearDisp,NumDisps,NumPpl,NHIComp,TherapeuticGrp2.y,TG1ID,TherapeuticGrp1,,DHB_names
7445,Dispensings,1613,Antitrichomonal Agents,Tairawhiti,2022,1319,1041,99.5,Antitrichomonal Agents,16,Infections - Agents for Systemic Use,,Tairawhiti
7446,Dispensings,1613,Antitrichomonal Agents,Hawke's Bay,2022,5317,4096,99.6,Antitrichomonal Agents,16,Infections - Agents for Systemic Use,,Hawke's Bay
7447,Dispensings,1613,Antitrichomonal Agents,Taranaki,2022,4196,3383,98.7,Antitrichomonal Agents,16,Infections - Agents for Systemic Use,,Taranaki
7448,Dispensings,1613,Antitrichomonal Agents,MidCentral,2022,5635,4480,97.6,Antitrichomonal Agents,16,Infections - Agents for Systemic Use,,MidCentral
7449,Dispensings,1613,Antitrichomonal Agents,Whanganui,2022,1884,1487,98.6,Antitrichomonal Agents,16,Infections - Agents for Systemic Use,,Whanganui
7450,Dispensings,1613,Antitrichomonal Agents,Capital & Coast,2022,9903,7630,97.4,Antitrichomonal Agents,16,Infections - Agents for Systemic Use,,Capital and Coast
7451,Dispensings,1613,Antitrichomonal Agents,Hutt Valley,2022,4479,3487,98.1,Antitrichomonal Agents,16,Infections - Agents for Systemic Use,,Hutt Valley
7452,Dispensings,1613,Antitrichomonal Agents,Wairarapa,2022,1958,1497,99.2,Antitrichomonal Agents,16,Infections - Agents for Systemic Use,,Wairarapa
7453,Dispensings,1613,Antitrichomonal Agents,Nelson Marlborough,2022,3340,2700,97.8,Antitrichomonal Agents,16,Infections - Agents for Systemic Use,,Nelson Marlborough
7454,Dispensings,1613,Antitrichomonal Agents,West Coast,2022,987,790,98.3,Antitrichomonal Agents,16,Infections - Agents for Systemic Use,,West Coast
7455,Dispensings,1613,Antitrichomonal Agents,Canterbury,2022,15274,11988,98.5,Antitrichomonal Agents,16,Infections - Agents for Systemic Use,,Canterbury
7456,Dispensings,1613,Antitrichomonal Agents,South Canterbury,2022,1630,1284,99.1,Antitrichomonal Agents,16,Infections - Agents for Systemic Use,,South Canterbury
7457,Dispensings,1613,Antitrichomonal Agents,Southern,2022,10170,7969,97.4,Antitrichomonal Agents,16,Infections - Agents for Systemic Use,,Southern
7458,Dispensings,1613,Antitrichomonal Agents,New Zealand,2022,152775,119463,97.6,Antitrichomonal Agents,16,Infections - Agents for Systemic Use,,New Zealand
7459,Initial dispensings,1616,Antituberculotics and Antileprotics,Northland,2018,233,109,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Northland
7460,Initial dispensings,1616,Antituberculotics and Antileprotics,Waitemata,2018,863,294,99.9,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Waitemata
7461,Initial dispensings,1616,Antituberculotics and Antileprotics,Auckland,2018,758,273,99.5,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Auckland
7462,Initial dispensings,1616,Antituberculotics and Antileprotics,Counties Manukau,2018,922,366,99.8,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Counties Manukau
7463,Initial dispensings,1616,Antituberculotics and Antileprotics,Waikato,2018,638,260,98.3,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Waikato
7464,Initial dispensings,1616,Antituberculotics and Antileprotics,Lakes,2018,135,45,99.3,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Lakes
7465,Initial dispensings,1616,Antituberculotics and Antileprotics,Bay of Plenty,2018,347,128,99.7,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Bay of Plenty
7466,Initial dispensings,1616,Antituberculotics and Antileprotics,Tairawhiti,2018,31,14,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Tairawhiti
7467,Initial dispensings,1616,Antituberculotics and Antileprotics,Hawke's Bay,2018,180,76,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Hawke's Bay
7468,Initial dispensings,1616,Antituberculotics and Antileprotics,Taranaki,2018,237,114,99.6,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Taranaki
7469,Initial dispensings,1616,Antituberculotics and Antileprotics,MidCentral,2018,300,111,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,MidCentral
7470,Initial dispensings,1616,Antituberculotics and Antileprotics,Whanganui,2018,83,34,97.6,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Whanganui
7471,Initial dispensings,1616,Antituberculotics and Antileprotics,Capital & Coast,2018,472,184,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Capital and Coast
7472,Initial dispensings,1616,Antituberculotics and Antileprotics,Hutt Valley,2018,210,72,90.5,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Hutt Valley
7473,Initial dispensings,1616,Antituberculotics and Antileprotics,Wairarapa,2018,59,19,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Wairarapa
7474,Initial dispensings,1616,Antituberculotics and Antileprotics,Nelson Marlborough,2018,216,75,99.5,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Nelson Marlborough
7475,Initial dispensings,1616,Antituberculotics and Antileprotics,West Coast,2018,34,15,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,West Coast
7476,Initial dispensings,1616,Antituberculotics and Antileprotics,Canterbury,2018,1212,314,99.4,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Canterbury
7477,Initial dispensings,1616,Antituberculotics and Antileprotics,South Canterbury,2018,115,31,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,South Canterbury
7478,Initial dispensings,1616,Antituberculotics and Antileprotics,Southern,2018,275,98,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Southern
7479,Initial dispensings,1616,Antituberculotics and Antileprotics,New Zealand,2018,7320,2590,99.3,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,New Zealand
7480,Initial dispensings,1616,Antituberculotics and Antileprotics,Northland,2019,254,116,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Northland
7481,Initial dispensings,1616,Antituberculotics and Antileprotics,Waitemata,2019,970,307,99.9,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Waitemata
7482,Initial dispensings,1616,Antituberculotics and Antileprotics,Auckland,2019,948,312,99.9,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Auckland
7483,Initial dispensings,1616,Antituberculotics and Antileprotics,Counties Manukau,2019,1290,468,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Counties Manukau
7484,Initial dispensings,1616,Antituberculotics and Antileprotics,Waikato,2019,732,264,99.2,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Waikato
7485,Initial dispensings,1616,Antituberculotics and Antileprotics,Lakes,2019,187,55,98.9,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Lakes
7486,Initial dispensings,1616,Antituberculotics and Antileprotics,Bay of Plenty,2019,352,152,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Bay of Plenty
7487,Initial dispensings,1616,Antituberculotics and Antileprotics,Tairawhiti,2019,58,25,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Tairawhiti
7488,Initial dispensings,1616,Antituberculotics and Antileprotics,Hawke's Bay,2019,191,85,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Hawke's Bay
7489,Initial dispensings,1616,Antituberculotics and Antileprotics,Taranaki,2019,224,81,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Taranaki
7490,Initial dispensings,1616,Antituberculotics and Antileprotics,MidCentral,2019,260,111,99.2,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,MidCentral
7491,Initial dispensings,1616,Antituberculotics and Antileprotics,Whanganui,2019,78,33,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Whanganui
7492,Initial dispensings,1616,Antituberculotics and Antileprotics,Capital & Coast,2019,454,182,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Capital and Coast
7493,Initial dispensings,1616,Antituberculotics and Antileprotics,Hutt Valley,2019,219,93,96.3,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Hutt Valley
7494,Initial dispensings,1616,Antituberculotics and Antileprotics,Wairarapa,2019,30,13,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Wairarapa
7495,Initial dispensings,1616,Antituberculotics and Antileprotics,Nelson Marlborough,2019,216,99,99.5,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Nelson Marlborough
7496,Initial dispensings,1616,Antituberculotics and Antileprotics,West Coast,2019,65,22,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,West Coast
7497,Initial dispensings,1616,Antituberculotics and Antileprotics,Canterbury,2019,1058,307,99.9,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Canterbury
7498,Initial dispensings,1616,Antituberculotics and Antileprotics,South Canterbury,2019,84,30,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,South Canterbury
7499,Initial dispensings,1616,Antituberculotics and Antileprotics,Southern,2019,365,134,99.7,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Southern
7500,Initial dispensings,1616,Antituberculotics and Antileprotics,New Zealand,2019,8035,2842,99.7,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,New Zealand
7501,Initial dispensings,1616,Antituberculotics and Antileprotics,Northland,2020,210,71,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Northland
7502,Initial dispensings,1616,Antituberculotics and Antileprotics,Waitemata,2020,840,265,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Waitemata
7503,Initial dispensings,1616,Antituberculotics and Antileprotics,Auckland,2020,1022,289,99.9,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Auckland
7504,Initial dispensings,1616,Antituberculotics and Antileprotics,Counties Manukau,2020,1035,376,99.9,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Counties Manukau
7505,Initial dispensings,1616,Antituberculotics and Antileprotics,Waikato,2020,841,259,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Waikato
7506,Initial dispensings,1616,Antituberculotics and Antileprotics,Lakes,2020,179,63,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Lakes
7507,Initial dispensings,1616,Antituberculotics and Antileprotics,Bay of Plenty,2020,406,152,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Bay of Plenty
7508,Initial dispensings,1616,Antituberculotics and Antileprotics,Tairawhiti,2020,56,23,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Tairawhiti
7509,Initial dispensings,1616,Antituberculotics and Antileprotics,Hawke's Bay,2020,200,62,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Hawke's Bay
7510,Initial dispensings,1616,Antituberculotics and Antileprotics,Taranaki,2020,192,65,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Taranaki
7511,Initial dispensings,1616,Antituberculotics and Antileprotics,MidCentral,2020,225,98,99.6,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,MidCentral
7512,Initial dispensings,1616,Antituberculotics and Antileprotics,Whanganui,2020,97,30,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Whanganui
7513,Initial dispensings,1616,Antituberculotics and Antileprotics,Capital & Coast,2020,461,161,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Capital and Coast
7514,Initial dispensings,1616,Antituberculotics and Antileprotics,Hutt Valley,2020,289,105,96.9,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Hutt Valley
7515,Initial dispensings,1616,Antituberculotics and Antileprotics,Wairarapa,2020,57,22,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Wairarapa
7516,Initial dispensings,1616,Antituberculotics and Antileprotics,Nelson Marlborough,2020,292,109,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Nelson Marlborough
7517,Initial dispensings,1616,Antituberculotics and Antileprotics,West Coast,2020,51,14,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,West Coast
7518,Initial dispensings,1616,Antituberculotics and Antileprotics,Canterbury,2020,1106,304,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Canterbury
7519,Initial dispensings,1616,Antituberculotics and Antileprotics,South Canterbury,2020,72,23,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,South Canterbury
7520,Initial dispensings,1616,Antituberculotics and Antileprotics,Southern,2020,344,124,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Southern
7521,Initial dispensings,1616,Antituberculotics and Antileprotics,New Zealand,2020,7975,2574,99.8,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,New Zealand
7522,Initial dispensings,1616,Antituberculotics and Antileprotics,Northland,2021,219,105,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Northland
7523,Initial dispensings,1616,Antituberculotics and Antileprotics,Waitemata,2021,867,286,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Waitemata
7524,Initial dispensings,1616,Antituberculotics and Antileprotics,Auckland,2021,1108,332,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Auckland
7525,Initial dispensings,1616,Antituberculotics and Antileprotics,Counties Manukau,2021,1077,396,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Counties Manukau
7526,Initial dispensings,1616,Antituberculotics and Antileprotics,Waikato,2021,703,242,99.7,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Waikato
7527,Initial dispensings,1616,Antituberculotics and Antileprotics,Lakes,2021,145,45,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Lakes
7528,Initial dispensings,1616,Antituberculotics and Antileprotics,Bay of Plenty,2021,295,114,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Bay of Plenty
7529,Initial dispensings,1616,Antituberculotics and Antileprotics,Tairawhiti,2021,50,25,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Tairawhiti
7530,Initial dispensings,1616,Antituberculotics and Antileprotics,Hawke's Bay,2021,199,87,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Hawke's Bay
7531,Initial dispensings,1616,Antituberculotics and Antileprotics,Taranaki,2021,214,65,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Taranaki
7532,Initial dispensings,1616,Antituberculotics and Antileprotics,MidCentral,2021,318,105,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,MidCentral
7533,Initial dispensings,1616,Antituberculotics and Antileprotics,Whanganui,2021,71,31,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Whanganui
7534,Initial dispensings,1616,Antituberculotics and Antileprotics,Capital & Coast,2021,387,154,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Capital and Coast
7535,Initial dispensings,1616,Antituberculotics and Antileprotics,Hutt Valley,2021,195,72,95.9,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Hutt Valley
7536,Initial dispensings,1616,Antituberculotics and Antileprotics,Wairarapa,2021,28,14,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Wairarapa
7537,Initial dispensings,1616,Antituberculotics and Antileprotics,Nelson Marlborough,2021,245,93,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Nelson Marlborough
7538,Initial dispensings,1616,Antituberculotics and Antileprotics,West Coast,2021,48,16,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,West Coast
7539,Initial dispensings,1616,Antituberculotics and Antileprotics,Canterbury,2021,1204,351,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Canterbury
7540,Initial dispensings,1616,Antituberculotics and Antileprotics,South Canterbury,2021,83,25,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,South Canterbury
7541,Initial dispensings,1616,Antituberculotics and Antileprotics,Southern,2021,379,156,98.4,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Southern
7542,Initial dispensings,1616,Antituberculotics and Antileprotics,New Zealand,2021,7835,2671,99.8,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,New Zealand
7543,Initial dispensings,1616,Antituberculotics and Antileprotics,Northland,2022,191,82,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Northland
7544,Initial dispensings,1616,Antituberculotics and Antileprotics,Waitemata,2022,807,244,99.9,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Waitemata
7545,Initial dispensings,1616,Antituberculotics and Antileprotics,Auckland,2022,1239,361,100,Antituberculotics and Antileprotics,16,Infections - Agents for Systemic Use,,Auckland
